iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Mar 29, 2018"
Total Net Assets,"36,416,672,258.46"
Shares Outstanding,"472,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"USPH","US PHYSICAL THERAPY INC","Equity","0.14","81.30","613,278.00","49,859,501.40","49,859,501.40","Health Care","2911166","US90337L1089","New York Stock Exchange Inc."
"CPLA","CAPELLA EDUCATION","Equity","0.14","87.35","567,872.00","49,603,619.20","49,603,619.20","Consumer Discretionary","B0GWDP5","US1395941057","NASDAQ"
"HAFC","HANMI FINANCIAL CORP","Equity","0.13","30.75","1,591,119.00","48,926,909.25","48,926,909.25","Financials","B6TPXR5","US4104952043","NASDAQ"
"CASH","META FINANCIAL GROUP INC","Equity","0.13","109.20","444,545.00","48,544,314.00","48,544,314.00","Financials","2420316","US59100U1088","NASDAQ"
"LHCG","LHC GROUP INC","Equity","0.13","61.56","787,480.00","48,477,268.80","48,477,268.80","Health Care","B06DT50","US50187A1079","NASDAQ"
"EVTC","EVERTEC INC","Equity","0.13","16.35","2,933,957.00","47,970,196.95","47,970,196.95","Information Technology","B7KY3Z6","PR30040P1032","New York Stock Exchange Inc."
"CORE","CORE MARK HOLDING INC","Equity","0.13","21.26","2,243,544.00","47,697,745.44","47,697,745.44","Consumer Discretionary","B0637B2","US2186811046","NASDAQ"
"FORM","FORMFACTOR INC","Equity","0.13","13.65","3,489,464.00","47,631,183.60","47,631,183.60","Information Technology","2891826","US3463751087","NASDAQ"
"RPT","RAMCO-GERSHENSON PROPERTIES TRUST","Equity","0.13","12.36","3,851,846.00","47,608,816.56","47,608,816.56","Real Estate","2722777","US7514522025","New York Stock Exchange Inc."
"SONC","SONIC CORP","Equity","0.13","25.23","1,885,329.00","47,566,850.67","47,566,850.67","Consumer Discretionary","2821113","US8354511052","NASDAQ"
"MED","MEDIFAST INC","Equity","0.13","93.45","508,160.00","47,487,552.00","47,487,552.00","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"FARO","FARO TECHNOLOGIES INC","Equity","0.13","58.40","811,356.00","47,383,190.40","47,383,190.40","Information Technology","2106661","US3116421021","NASDAQ"
"ARR","ARMOUR RESIDENTIAL REIT INC","Equity","0.13","23.28","2,030,572.00","47,271,716.16","47,271,716.16","Financials","BYRYKS0","US0423155078","New York Stock Exchange Inc."
"DPLO","DIPLOMAT PHARMACY INC","Equity","0.13","20.15","2,342,593.00","47,203,248.95","47,203,248.95","Health Care","BRB38H9","US25456K1016","New York Stock Exchange Inc."
"SMP","STANDARD MOTOR PRODUCTS INC","Equity","0.13","47.57","989,117.00","47,052,295.69","47,052,295.69","Consumer Discretionary","2838306","US8536661056","New York Stock Exchange Inc."
"SBSI","SOUTHSIDE BANCSHARES INC","Equity","0.13","34.74","1,354,327.00","47,049,319.98","47,049,319.98","Financials","2485876","US84470P1093","NASDAQ"
"OMI","OWENS & MINOR INC","Equity","0.13","15.55","3,016,059.00","46,899,717.45","46,899,717.45","Health Care","2665128","US6907321029","New York Stock Exchange Inc."
"NMIH","NMI HOLDINGS INC CLASS A","Equity","0.13","16.55","2,831,364.00","46,859,074.20","46,859,074.20","Financials","BGDW5G5","US6292093050","NASDAQ"
"AVAV","AEROVIRONMENT INC","Equity","0.13","45.51","1,029,300.00","46,843,443.00","46,843,443.00","Industrials","B1P5YY8","US0080731088","NASDAQ"
"LNN","LINDSAY CORP","Equity","0.13","91.44","510,619.00","46,691,001.36","46,691,001.36","Industrials","2516613","US5355551061","New York Stock Exchange Inc."
"BEAT","BIOTELEMETRY INC","Equity","0.13","31.05","1,493,486.00","46,372,740.30","46,372,740.30","Health Care","BCD7L64","US0906721065","NASDAQ"
"WETF","WISDOMTREE INVESTMENTS INC","Equity","0.13","9.17","5,056,298.00","46,366,252.66","46,366,252.66","Financials","2476513","US97717P1049","NASDAQ"
"USCR","US CONCRETE INC","Equity","0.13","60.40","765,998.00","46,266,279.20","46,266,279.20","Materials","B4M8043","US90333L2016","NASDAQ"
"ALRM","ALARM.COM HOLDINGS INC","Equity","0.13","37.74","1,219,432.00","46,021,363.68","46,021,363.68","Information Technology","BYN7H26","US0116421050","NASDAQ"
"BEL","BELMOND LTD CLASS A","Equity","0.13","11.15","4,115,833.00","45,891,537.95","45,891,537.95","Consumer Discretionary","BNFZBM9","BMG1154H1079","New York Stock Exchange Inc."
"TMP","TOMPKINS FINANCIAL CORP","Equity","0.12","75.76","604,430.00","45,791,616.80","45,791,616.80","Financials","2888613","US8901101092","Nyse Mkt Llc"
"IRDM","IRIDIUM COMMUNICATIONS INC","Equity","0.12","11.25","4,059,830.00","45,673,087.50","45,673,087.50","Telecommunications","B2QH310","US46269C1027","NASDAQ"
"JCP","JC PENNEY INC","Equity","0.12","3.02","15,078,487.00","45,537,030.74","45,537,030.74","Consumer Discretionary","2680303","US7081601061","New York Stock Exchange Inc."
"VSTO","VISTA OUTDOOR INC","Equity","0.12","16.32","2,785,913.00","45,466,100.16","45,466,100.16","Consumer Discretionary","BVGC697","US9283771007","New York Stock Exchange Inc."
"TYPE","MONOTYPE IMAGING HOLDINGS INC","Equity","0.12","22.45","2,022,533.00","45,405,865.85","45,405,865.85","Information Technology","B1YWR85","US61022P1003","NASDAQ"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.12","1.00","45,183,091.00","45,183,091.47","45,183,091.47","Cash and/or Derivatives","-","US0669224778","-"
"LABL","MULTI COLOR CORP","Equity","0.12","66.05","678,419.00","44,809,574.95","44,809,574.95","Industrials","2609858","US6253831043","NASDAQ"
"MTSC","MTS SYSTEMS CORP","Equity","0.12","51.65","867,422.00","44,802,346.30","44,802,346.30","Information Technology","2608985","US5537771033","NASDAQ"
"BGG","BRIGGS AND STRATTON CORP","Equity","0.12","21.41","2,092,387.00","44,798,005.67","44,798,005.67","Industrials","2156581","US1090431099","New York Stock Exchange Inc."
"NEWM","NEW MEDIA INVESTMENT GROUP INC","Equity","0.12","17.14","2,608,127.00","44,703,296.78","44,703,296.78","Consumer Discretionary","BH2R795","US64704V1061","New York Stock Exchange Inc."
"DEA","EASTERLY GOVERNMENT PROPERTIES INC","Equity","0.12","20.40","2,188,253.00","44,640,361.20","44,640,361.20","Real Estate","BVSS693","US27616P1030","New York Stock Exchange Inc."
"PGTI","PGT INNOVATIONS INC","Equity","0.12","18.65","2,386,382.00","44,506,024.30","44,506,024.30","Industrials","B17V2N9","US69336V1017","New York Stock Exchange Inc."
"NE","NOBLE PLC","Equity","0.12","3.71","11,957,904.00","44,363,823.84","44,363,823.84","Energy","BFG3KF2","GB00BFG3KF26","New York Stock Exchange Inc."
"SCSC","SCANSOURCE INC","Equity","0.12","35.55","1,246,045.00","44,296,899.75","44,296,899.75","Information Technology","2767756","US8060371072","NASDAQ"
"RGR","STURM RUGER INC","Equity","0.12","52.50","842,320.00","44,221,800.00","44,221,800.00","Consumer Discretionary","2856289","US8641591081","New York Stock Exchange Inc."
"FSP","FRANKLIN STREET PROPERTIES REIT CO","Equity","0.12","8.41","5,257,146.00","44,212,597.86","44,212,597.86","Real Estate","B02T2D1","US35471R1068","Nyse Mkt Llc"
"CTS","CTS CORP","Equity","0.12","27.20","1,603,181.00","43,606,523.20","43,606,523.20","Information Technology","2239244","US1265011056","New York Stock Exchange Inc."
"NBHC","NATIONAL BANK HOLDINGS CORP CLASS","Equity","0.12","33.25","1,309,958.00","43,556,103.50","43,556,103.50","Financials","B888DV3","US6337071046","New York Stock Exchange Inc."
"LPSN","LIVEPERSON INC","Equity","0.12","16.35","2,662,303.00","43,528,654.05","43,528,654.05","Information Technology","2577052","US5381461012","NASDAQ"
"GLT","GLATFELTER","Equity","0.12","20.53","2,120,084.00","43,525,324.52","43,525,324.52","Materials","2372008","US3773161043","New York Stock Exchange Inc."
"SSTK","SHUTTERSTOCK INC","Equity","0.12","48.15","903,105.00","43,484,505.75","43,484,505.75","Information Technology","B7ZR219","US8256901005","New York Stock Exchange Inc."
"VRTS","VIRTUS INVESTMENT PARTNERS INC","Equity","0.12","123.80","350,977.00","43,450,952.60","43,450,952.60","Financials","B3KKGQ8","US92828Q1094","NASDAQ"
"KEM","KEMET CORP","Equity","0.12","18.13","2,391,866.00","43,364,530.58","43,364,530.58","Information Technology","2487612","US4883602074","New York Stock Exchange Inc."
"HTLD","HEARTLAND EXPRESS INC","Equity","0.12","17.99","2,408,753.00","43,333,466.47","43,333,466.47","Industrials","2414018","US4223471040","NASDAQ"
"MHO","M I HOMES INC","Equity","0.12","31.85","1,358,108.00","43,255,739.80","43,255,739.80","Consumer Discretionary","2549385","US55305B1017","New York Stock Exchange Inc."
"KELYA","KELLY SERVICES INC CLASS A","Equity","0.12","29.04","1,485,186.00","43,129,801.44","43,129,801.44","Industrials","2487117","US4881522084","NASDAQ"
"MRTN","MARTEN TRANSPORT LTD","Equity","0.12","22.80","1,889,855.00","43,088,694.00","43,088,694.00","Industrials","2568357","US5730751089","NASDAQ"
"EGOV","NIC INC","Equity","0.12","13.30","3,234,700.00","43,021,510.00","43,021,510.00","Information Technology","2438126","US62914B1008","NASDAQ"
"CLDT","CHATHAM LODGING TRUST REIT TRUST","Equity","0.12","19.15","2,244,096.00","42,974,438.40","42,974,438.40","Real Estate","B5LYMC1","US16208T1025","New York Stock Exchange Inc."
"ANDE","ANDERSONS INC","Equity","0.12","33.10","1,292,081.00","42,767,881.10","42,767,881.10","Consumer Staples","2274922","US0341641035","NASDAQ"
"RTEC","RUDOLPH TECHNOLOGIES INC","Equity","0.12","27.70","1,542,342.00","42,722,873.40","42,722,873.40","Information Technology","2518415","US7812701032","New York Stock Exchange Inc."
"LMNX","LUMINEX CORP","Equity","0.12","21.07","2,003,401.00","42,211,659.07","42,211,659.07","Health Care","2572109","US55027E1029","NASDAQ"
"NCI","NAVIGANT CONSULTING INC","Equity","0.11","19.24","2,186,980.00","42,077,495.20","42,077,495.20","Industrials","2564797","US63935N1072","New York Stock Exchange Inc."
"CECO","CAREER EDUCATION CORP","Equity","0.11","13.14","3,190,691.00","41,925,679.74","41,925,679.74","Consumer Discretionary","2143646","US1416651099","NASDAQ"
"KOP","KOPPERS HOLDINGS INC","Equity","0.11","41.10","1,018,545.00","41,862,199.50","41,862,199.50","Materials","B0X46B1","US50060P1066","New York Stock Exchange Inc."
"CKH","SEACOR HOLDINGS INC","Equity","0.11","51.10","817,397.00","41,768,986.70","41,768,986.70","Energy","2797838","US8119041015","New York Stock Exchange Inc."
"PETS","PETMED EXPRESS INC","Equity","0.11","41.75","996,342.00","41,597,278.50","41,597,278.50","Consumer Discretionary","2143099","US7163821066","NASDAQ"
"CUBI","CUSTOMERS BANCORP INC","Equity","0.11","29.15","1,422,268.00","41,459,112.20","41,459,112.20","Financials","B6XHXY4","US23204G1004","New York Stock Exchange Inc."
"EXTN","EXTERRAN CORP","Equity","0.11","26.70","1,545,434.00","41,263,087.80","41,263,087.80","Energy","BYMC5T5","US30227H1068","New York Stock Exchange Inc."
"CRAY","CRAY INC","Equity","0.11","20.70","1,977,179.00","40,927,605.30","40,927,605.30","Information Technology","B16NWY7","US2252233042","NASDAQ"
"GTY","GETTY REALTY REIT CORP","Equity","0.11","25.22","1,622,501.00","40,919,475.22","40,919,475.22","Real Estate","2698146","US3742971092","New York Stock Exchange Inc."
"KND","KINDRED HEATHCARE INC","Equity","0.11","9.15","4,435,740.00","40,587,021.00","40,587,021.00","Health Care","2752677","US4945801037","New York Stock Exchange Inc."
"LDL","LYDALL INC","Equity","0.11","48.25","839,907.00","40,525,512.75","40,525,512.75","Industrials","2534671","US5508191062","New York Stock Exchange Inc."
"GOV","GOVERNMENT PROPERTIES INCOME TRUST","Equity","0.11","13.66","2,953,273.00","40,341,709.18","40,341,709.18","Real Estate","B4ZG8D9","US38376A1034","NASDAQ"
"TRST","TRUSTCO BANK CORP","Equity","0.11","8.45","4,753,725.00","40,168,976.25","40,168,976.25","Financials","2906429","US8983491056","NASDAQ"
"BANC","BANC OF CALIFORNIA INC","Equity","0.11","19.30","2,078,551.00","40,116,034.30","40,116,034.30","Financials","BCD47X4","US05990K1060","New York Stock Exchange Inc."
"ARCB","ARCBEST CORP","Equity","0.11","32.05","1,251,537.00","40,111,760.85","40,111,760.85","Industrials","BLTFST7","US03937C1053","NASDAQ"
"CENX","CENTURY ALUMINUM","Equity","0.11","16.54","2,419,182.00","40,013,270.28","40,013,270.28","Materials","2186254","US1564311082","NASDAQ"
"VECO","VEECO INSTRUMENTS INC","Equity","0.11","17.00","2,346,790.00","39,895,430.00","39,895,430.00","Information Technology","2938422","US9224171002","NASDAQ"
"NTRI","NUTRISYSTEM INC","Equity","0.11","26.95","1,471,840.00","39,666,088.00","39,666,088.00","Consumer Discretionary","2620398","US67069D1081","NASDAQ"
"CAMP","CALAMP CORP","Equity","0.11","22.88","1,724,433.00","39,455,027.04","39,455,027.04","Information Technology","2164700","US1281261099","NASDAQ"
"IPAR","INTER PARFUMS INC","Equity","0.11","47.15","831,209.00","39,191,504.35","39,191,504.35","Consumer Staples","2473150","US4583341098","NASDAQ"
"COKE","COCA COLA BOTTLING","Equity","0.11","172.67","226,551.00","39,118,561.17","39,118,561.17","Consumer Staples","2206721","US1910981026","NASDAQ"
"HLX","HELIX ENERGY SOLUTIONS GROUP INC","Equity","0.11","5.79","6,751,988.00","39,094,010.52","39,094,010.52","Energy","2037062","US42330P1075","New York Stock Exchange Inc."
"CMO","CAPSTEAD MORTGAGE REIT CORP","Equity","0.11","8.65","4,512,813.00","39,035,832.45","39,035,832.45","Financials","2771984","US14067E5069","New York Stock Exchange Inc."
"GCO","GENESCO INC","Equity","0.11","40.60","960,850.00","39,010,510.00","39,010,510.00","Consumer Discretionary","2367101","US3715321028","New York Stock Exchange Inc."
"BJRI","BJS RESTAURANTS INC","Equity","0.11","44.90","865,736.00","38,871,546.40","38,871,546.40","Consumer Discretionary","2200552","US09180C1062","NASDAQ"
"PRFT","PERFICIENT INC","Equity","0.11","22.92","1,695,534.00","38,861,639.28","38,861,639.28","Information Technology","2442547","US71375U1016","NASDAQ"
"CEVA","CEVA INC","Equity","0.11","36.20","1,069,010.00","38,698,162.00","38,698,162.00","Information Technology","2986937","US1572101053","NASDAQ"
"SHAK","SHAKE SHACK INC CLASS A","Equity","0.11","41.63","928,231.00","38,642,256.53","38,642,256.53","Consumer Discretionary","BV0LCR0","US8190471016","New York Stock Exchange Inc."
"DF","DEAN FOODS","Equity","0.11","8.62","4,481,488.00","38,630,426.56","38,630,426.56","Consumer Staples","BD5JS97","US2423702032","New York Stock Exchange Inc."
"WLH","WILLIAM LYON HOMES CLASS A","Equity","0.10","27.49","1,398,839.00","38,454,084.11","38,454,084.11","Consumer Discretionary","B9C60K8","US5520747008","New York Stock Exchange Inc."
"ACLS","AXCELIS TECHNOLOGIES INC","Equity","0.10","24.60","1,553,377.00","38,213,074.20","38,213,074.20","Information Technology","BD420Q8","US0545402085","NASDAQ"
"IPHS","INNOPHOS HOLDINGS INC","Equity","0.10","40.21","949,871.00","38,194,312.91","38,194,312.91","Materials","B1GHPN9","US45774N1081","NASDAQ"
"UFCS","UNITED FIRE GROUP INC","Equity","0.10","47.86","795,928.00","38,093,114.08","38,093,114.08","Financials","B4WXG84","US9103401082","NASDAQ"
"PAHC","PHIBRO ANIMAL HEALTH CORP CLASS A","Equity","0.10","39.70","955,997.00","37,953,080.90","37,953,080.90","Health Care","BL95N25","US71742Q1067","NASDAQ"
"IRT","INDEPENDENCE REALTY INC TRUST","Equity","0.10","9.18","4,133,463.00","37,945,190.34","37,945,190.34","Real Estate","BCRYTK1","US45378A1060","New York Stock Exchange Inc."
"HMST","HOMESTREET INC","Equity","0.10","28.65","1,321,289.00","37,854,929.85","37,854,929.85","Financials","B4WHS46","US43785V1026","NASDAQ"
"REI","RING ENERGY INC","Equity","0.10","14.35","2,634,516.00","37,805,304.60","37,805,304.60","Energy","B1TGYD6","US76680V1089","Nyse Mkt Llc"
"UHT","UNIVERSAL HEALTH REALTY INCOME TRU","Equity","0.10","60.10","627,154.00","37,691,955.40","37,691,955.40","Real Estate","2927497","US91359E1055","New York Stock Exchange Inc."
"PRSC","PROVIDENCE SERVICE CORP","Equity","0.10","69.14","543,009.00","37,543,642.26","37,543,642.26","Health Care","2918576","US7438151026","NASDAQ"
"RRGB","RED ROBIN GOURMET BURGERS INC","Equity","0.10","58.00","631,715.00","36,639,470.00","36,639,470.00","Consumer Discretionary","2966144","US75689M1018","NASDAQ"
"AEGN","AEGION CORP","Equity","0.10","22.91","1,596,803.00","36,582,756.73","36,582,756.73","Industrials","B764L34","US00770F1049","NASDAQ"
"UEIC","UNIVERSAL ELECTRONICS INC","Equity","0.10","52.05","702,244.00","36,551,800.20","36,551,800.20","Consumer Discretionary","2911683","US9134831034","NASDAQ"
"ENVA","ENOVA INTERNATIONAL INC","Equity","0.10","22.05","1,654,786.00","36,488,031.30","36,488,031.30","Financials","BRYQ4L1","US29357K1034","New York Stock Exchange Inc."
"ADTN","ADTRAN INC","Equity","0.10","15.55","2,331,246.00","36,250,875.30","36,250,875.30","Information Technology","2052924","US00738A1060","NASDAQ"
"UCTT","ULTRA CLEAN HOLDINGS INC","Equity","0.10","19.25","1,870,683.00","36,010,647.75","36,010,647.75","Information Technology","B00G0F2","US90385V1070","NASDAQ"
"CEIX","CONSOL ENERGY INC","Equity","0.10","28.97","1,240,108.00","35,925,928.76","35,925,928.76","Energy","BF4L070","US20854L1089","New York Stock Exchange Inc."
"ANIK","ANIKA THERAPEUTICS INC","Equity","0.10","49.72","715,650.00","35,582,118.00","35,582,118.00","Health Care","2035754","US0352551081","NASDAQ"
"ECHO","ECHO GLOBAL LOGISTICS INC","Equity","0.10","27.60","1,286,382.00","35,504,143.20","35,504,143.20","Industrials","B4M7GZ3","US27875T1016","NASDAQ"
"NFBK","NORTHFIELD BANCORP INC","Equity","0.10","15.61","2,266,928.00","35,386,746.08","35,386,746.08","Financials","B8NB2R6","US66611T1088","NASDAQ"
"NR","NEWPARK RESOURCES INC","Equity","0.10","8.10","4,315,173.00","34,952,901.30","34,952,901.30","Energy","2636878","US6517185046","New York Stock Exchange Inc."
"RUTH","RUTHS HOSPITALITY GROUP INC","Equity","0.10","24.45","1,428,472.00","34,926,140.40","34,926,140.40","Consumer Discretionary","B0G4KC7","US7833321091","NASDAQ"
"CPF","CENTRAL PACIFIC FINANCIAL CORP","Equity","0.09","28.46","1,217,758.00","34,657,392.68","34,657,392.68","Financials","2230946","US1547604090","New York Stock Exchange Inc."
"CBL","CBL AND ASSOCIATES PROPERTIES REIT","Equity","0.09","4.17","8,286,272.00","34,553,754.24","34,553,754.24","Real Estate","2167475","US1248301004","New York Stock Exchange Inc."
"MDXG","MIMEDX GROUP INC","Equity","0.09","6.97","4,953,733.00","34,527,519.01","34,527,519.01","Health Care","B1Z3TW5","US6024961012","NASDAQ"
"CNSL","CONSOLIDATED COMMUNICATIONS HOLDIN","Equity","0.09","10.96","3,146,633.00","34,487,097.68","34,487,097.68","Telecommunications","B07LSQ7","US2090341072","NASDAQ"
"AFAM","ALMOST FAMILY INC","Equity","0.09","56.00","612,409.00","34,294,904.00","34,294,904.00","Health Care","2796448","US0204091088","NASDAQ"
"CMTL","COMTECH TELECOMMUNICATIONS CORP","Equity","0.09","29.89","1,146,054.00","34,255,554.06","34,255,554.06","Information Technology","2215341","US2058262096","NASDAQ"
"CIR","CIRCOR INTERNATIONAL INC","Equity","0.09","42.66","801,033.00","34,172,067.78","34,172,067.78","Industrials","2496384","US17273K1097","New York Stock Exchange Inc."
"APEI","AMERICAN PUBLIC EDUCATION INC","Equity","0.09","43.00","792,011.00","34,056,473.00","34,056,473.00","Consumer Discretionary","B292GM4","US02913V1035","NASDAQ"
"CUTR","CUTERA INC","Equity","0.09","50.25","670,396.00","33,687,399.00","33,687,399.00","Health Care","2839741","US2321091082","NASDAQ"
"PEI","PENNSYLVANIA REAL ESTATE INVESTMEN","Equity","0.09","9.65","3,464,278.00","33,430,282.70","33,430,282.70","Real Estate","2680767","US7091021078","New York Stock Exchange Inc."
"SXC","SUNCOKE ENERGY INC","Equity","0.09","10.76","3,094,699.00","33,298,961.24","33,298,961.24","Materials","B3R0638","US86722A1034","New York Stock Exchange Inc."
"EZPW","EZCORP NON VOTING INC CLASS A","Equity","0.09","13.20","2,510,344.00","33,136,540.80","33,136,540.80","Financials","2326287","US3023011063","NASDAQ"
"AMAG","AMAG PHARMACEUTICALS INC","Equity","0.09","20.15","1,638,403.00","33,013,820.45","33,013,820.45","Health Care","2008121","US00163U1060","NASDAQ"
"INTL","INTL FCSTONE INC","Equity","0.09","42.68","772,325.00","32,962,831.00","32,962,831.00","Financials","2456441","US46116V1052","NASDAQ"
"HT","HERSHA HOSPITALITY REIT TRUST CLAS","Equity","0.09","17.90","1,840,331.00","32,941,924.90","32,941,924.90","Real Estate","BYYTSK6","US4278255009","New York Stock Exchange Inc."
"LL","LUMBER LIQUIDATORS HOLDINGS INC","Equity","0.09","23.92","1,370,330.00","32,778,293.60","32,778,293.60","Consumer Discretionary","B5KKQN9","US55003T1079","New York Stock Exchange Inc."
"NYMT","NEW YORK MORTGAGE TRUST REIT INC T","Equity","0.09","5.93","5,498,169.00","32,604,142.17","32,604,142.17","Financials","B01LWM7","US6496045013","NASDAQ"
"CRY","CRYOLIFE INC","Equity","0.09","20.05","1,616,290.00","32,406,614.50","32,406,614.50","Health Care","2239017","US2289031005","New York Stock Exchange Inc."
"ITG","INVESTMENT TECHNOLOGY GROUP INC","Equity","0.09","19.74","1,632,013.00","32,215,936.62","32,215,936.62","Financials","2472759","US46145F1057","New York Stock Exchange Inc."
"SSP","EW SCRIPPS CLASS A","Equity","0.09","11.99","2,667,524.00","31,983,612.76","31,983,612.76","Consumer Discretionary","2862532","US8110544025","New York Stock Exchange Inc."
"AMPH","AMPHASTAR PHARMACEUTICALS INC","Equity","0.09","18.75","1,697,096.00","31,820,550.00","31,820,550.00","Health Care","BNFWZS4","US03209R1032","NASDAQ"
"GPRE","GREEN PLAINS INC","Equity","0.09","16.80","1,888,806.00","31,731,940.80","31,731,940.80","Energy","B11FJD6","US3932221043","NASDAQ"
"SMCI","SUPER MICRO COMPUTER INC","Equity","0.09","17.00","1,864,687.00","31,699,679.00","31,699,679.00","Information Technology","B1VQR35","US86800U1043","NASDAQ"
"QSII","QUALITY SYSTEMS INC","Equity","0.09","13.65","2,312,384.00","31,564,041.60","31,564,041.60","Health Care","2715391","US7475821044","NASDAQ"
"CLW","CLEARWATER PAPER CORP","Equity","0.09","39.10","804,811.00","31,468,110.10","31,468,110.10","Materials","B3K9Z35","US18538R1032","New York Stock Exchange Inc."
"WRLD","WORLD ACCEPTANCE CORP","Equity","0.09","105.30","298,633.00","31,446,054.90","31,446,054.90","Financials","2981181","US9814191048","NASDAQ"
"ANGO","ANGIODYNAMICS INC","Equity","0.09","17.25","1,821,093.00","31,413,854.25","31,413,854.25","Health Care","B00CR04","US03475V1017","NASDAQ"
"ESIO","ELECTRO SCIENTIFIC INDUSTRIES INC","Equity","0.09","19.33","1,622,430.00","31,361,571.90","31,361,571.90","Information Technology","2310440","US2852291002","NASDAQ"
"ATNI","ATN INTERNATIONAL INC","Equity","0.09","59.62","525,389.00","31,323,692.18","31,323,692.18","Telecommunications","BDC84D3","US00215F1075","NASDAQ"
"COHU","COHU INC","Equity","0.09","22.81","1,370,465.00","31,260,306.65","31,260,306.65","Information Technology","2208426","US1925761066","NASDAQ"
"HSTM","HEALTHSTREAM INC","Equity","0.08","24.83","1,246,417.00","30,948,534.11","30,948,534.11","Health Care","2577870","US42222N1037","NASDAQ"
"TWI","TITAN INTERNATIONAL INC","Equity","0.08","12.61","2,448,471.00","30,875,219.31","30,875,219.31","Industrials","2890265","US88830M1027","New York Stock Exchange Inc."
"BFS","SAUL CENTERS REIT INC","Equity","0.08","50.97","599,255.00","30,544,027.35","30,544,027.35","Real Estate","2777777","US8043951016","New York Stock Exchange Inc."
"AHH","ARMADA HOFFLER PROPERTIES REIT INC","Equity","0.08","13.69","2,229,367.00","30,520,034.23","30,520,034.23","Real Estate","B96FTB5","US04208T1088","New York Stock Exchange Inc."
"NANO","NANOMETRICS INC","Equity","0.08","26.90","1,134,005.00","30,504,734.50","30,504,734.50","Information Technology","2622220","US6300771051","NASDAQ"
"UFI","UNIFI INC","Equity","0.08","36.25","837,725.00","30,367,531.25","30,367,531.25","Consumer Discretionary","2911865","US9046772003","New York Stock Exchange Inc."
"DXPE","DXP ENTERPRISES INC","Equity","0.08","38.95","778,237.00","30,312,331.15","30,312,331.15","Industrials","2276627","US2333774071","NASDAQ"
"BKE","BUCKLE INC","Equity","0.08","22.15","1,367,942.00","30,299,915.30","30,299,915.30","Consumer Discretionary","2149934","US1184401065","New York Stock Exchange Inc."
"SPTN","SPARTANNASH","Equity","0.08","17.21","1,749,382.00","30,106,864.22","30,106,864.22","Consumer Staples","BN40158","US8472151005","NASDAQ"
"ORIT","ORITANI FINANCIAL CORP","Equity","0.08","15.35","1,949,636.00","29,926,912.60","29,926,912.60","Financials","B3SLD95","US68633D1037","NASDAQ"
"NX","QUANEX BUILDING PRODUCTS CORP","Equity","0.08","17.40","1,713,498.00","29,814,865.20","29,814,865.20","Industrials","B2QXCJ9","US7476191041","New York Stock Exchange Inc."
"AROC","ARCHROCK INC","Equity","0.08","8.75","3,404,083.00","29,785,726.25","29,785,726.25","Energy","BYRGSX7","US03957W1062","New York Stock Exchange Inc."
"LKSD","LSC COMMUNICATIONS INC","Equity","0.08","17.45","1,703,217.00","29,721,136.65","29,721,136.65","Industrials","BYND5V9","US50218P1075","New York Stock Exchange Inc."
"VIVO","MERIDIAN BIOSCIENCE INC","Equity","0.08","14.20","2,048,366.00","29,086,797.20","29,086,797.20","Health Care","2580265","US5895841014","NASDAQ"
"HSII","HEIDRICK AND STRUGGLES INTERNATION","Equity","0.08","31.25","927,014.00","28,969,187.50","28,969,187.50","Industrials","2413071","US4228191023","NASDAQ"
"TMST","TIMKENSTEEL CORP","Equity","0.08","15.19","1,904,026.00","28,922,154.94","28,922,154.94","Materials","BNBPMX1","US8873991033","New York Stock Exchange Inc."
"MOV","MOVADO GROUP INC","Equity","0.08","38.40","751,358.00","28,852,147.20","28,852,147.20","Consumer Discretionary","2643168","US6245801062","New York Stock Exchange Inc."
"RRD","RR DONNELLEY AND SONS","Equity","0.08","8.73","3,296,200.00","28,775,826.00","28,775,826.00","Industrials","BYND5W0","US2578672006","New York Stock Exchange Inc."
"FTR","FRONTIER COMMUNICATIONS CORP","Equity","0.08","7.42","3,849,539.00","28,563,579.38","28,563,579.38","Telecommunications","BF0HZC2","US35906A3068","NASDAQ"
"SVU","SUPERVALU INC","Equity","0.08","15.23","1,869,419.00","28,471,251.37","28,471,251.37","Consumer Staples","BF0FM92","US8685363017","New York Stock Exchange Inc."
"CBB","CINCINNATI BELL INC","Equity","0.08","13.85","2,054,236.00","28,451,168.60","28,451,168.60","Telecommunications","BD5CWW7","US1718715022","New York Stock Exchange Inc."
"DFIN","DONNELLEY FINANCIAL SOLUTIONS INC","Equity","0.08","17.17","1,656,496.00","28,442,036.32","28,442,036.32","Financials","BYND5T7","US25787G1004","New York Stock Exchange Inc."
"ETH","ETHAN ALLEN INC","Equity","0.08","22.95","1,235,331.00","28,350,846.45","28,350,846.45","Consumer Discretionary","2320825","US2976021046","New York Stock Exchange Inc."
"MCS","THE MARCUS CORP","Equity","0.08","30.35","933,805.00","28,340,981.75","28,340,981.75","Consumer Discretionary","2564827","US5663301068","New York Stock Exchange Inc."
